ISIN,fyear,BEME,OP,INV
FR0000038283,2006,0.3176,0.582,-0.0573
FR0000038283,2007,0.6379,0.4261,0.3612
FR0000038291,1997,0.467,0.2082,0.6337
FR0000038291,1998,0.4241,0.0531,0.6779
FR0000038291,1999,0.7682,0.0634,2.0125
FR0000038291,2000,0.9252,0.4003,-0.0469
FR0000038291,2001,1.24,0.5666,0.7974
FR0000038291,2002,0.5205,0.4309,0.1537
FR0000038291,2003,0.3925,2.1328,-0.1658
FR0000038291,2004,0.4593,0.9347,-0.0953
FR0000038358,1990,1.2841,-0.1721,0.0083
FR0000038358,1991,1.2095,0.6829,0.2743
FR0000038358,1992,0.8684,0.5483,-0.0188
FR0000038358,1993,0.5874,0.335,-0.0724
FR0000038374,1990,1.2162,-0.033,0.0795
FR0000038374,1991,1.8492,-0.0367,0.0645
FR0000038374,1992,1.9045,-0.1207,0.3278
FR0000038374,1993,1.2609,-0.0381,-0.0124
FR0000038374,1994,1.448,0.1381,0.0216
FR0000038374,1995,1.8004,0.006,-0.0181
FR0000038374,1996,1.4195,0.2017,0.1615
FR0000038390,1997,0.3208,0.3728,-0.0498
FR0000038465,1997,0.2731,0.3517,0.1198
FR0000038465,1998,0.7745,0.2476,-0.0935
FR0000038465,1999,0.9155,0.4539,0.2286
FR0000038465,2000,0.7257,0.2286,-0.0119
FR0000038465,2001,0.7206,0.792,0.8371
FR0000038465,2002,0.3586,0.8428,0.2645
FR0000038465,2003,0.2696,0.6412,0.01
FR0000038465,2004,0.3044,0.4659,0.0087
FR0000038465,2005,0.5415,0.3868,0.0794
FR0000038465,2006,0.6343,0.2817,-0.0647
FR0000038465,2007,0.9251,0.2216,0.0286
FR0000038465,2008,2.4027,0.3174,-0.049
FR0000038465,2009,0.6973,0.4602,0.1833
FR0000038465,2010,0.6818,0.3114,0.0467
FR0000038465,2011,0.915,0.2647,0.0758
FR0000038465,2012,0.7364,0.3473,-0.1847
FR0000038465,2013,0.7226,0.2641,-0.0167
FR0000038465,2014,1.0351,0.146,5e-04
FR0000038465,2015,1.5148,0.1468,0.0605
FR0000038465,2016,1.3245,0.1648,-0.0256
FR0000038465,2017,1.168,0.1344,-0.0789
FR0000038465,2018,2.1301,0.0786,0.002
FR0000038465,2019,1.5262,0.1565,0.1128
FR0000038473,1996,4.2305,0.2924,-0.0271
FR0000038473,1997,3.7135,0.3893,-0.0356
FR0000038473,1998,1.4346,0.4867,0.0418
FR0000038473,1999,1.3994,0.4556,1.4785
FR0000038499,1991,0.6968,0.0517,0.5267
FR0000038499,1992,1.154,0.0848,0.3884
FR0000038499,1993,2.1323,0.188,3.571
FR0000038499,1994,1.5229,0.1432,-0.033
FR0000038499,1995,1.9865,0.135,0.0555
FR0000038499,1996,1.4913,0.1184,0.0749
FR0000038499,1997,1.1704,0.1392,0.1073
FR0000038499,1998,0.5422,2.0921,3.3895
FR0000038499,1999,0.4052,2.2866,0.3257
FR0000038499,2000,0.5715,2.3617,0.2833
FR0000038499,2001,0.2388,2.2397,0.0979
FR0000038499,2002,0.591,1.8379,0.0108
FR0000038499,2003,0.5792,1.8849,-0.0388
FR0000038499,2004,0.2911,1.784,0.075
FR0000038499,2005,0.8295,1.9375,0.2509
FR0000038499,2006,0.9104,1.8291,-0.0418
FR0000038499,2007,1.062,1.5844,0.1511
FR0000038499,2008,1.3481,1.6838,-0.0073
FR0000038499,2009,1.6687,1.7072,0.0332
FR0000038499,2010,2.348,1.6111,0.1011
FR0000038499,2011,2.3072,1.7035,0.1135
FR0000038499,2012,3.5087,1.6467,0.3976
FR0000038499,2013,17.2958,0.2374,-0.0255
FR0000038499,2014,15.861,0.1926,0.0881
FR0000038499,2015,16.0815,0.1892,-0.1256
FR0000038499,2016,14.6029,0.1116,0.0492
FR0000038499,2017,12.3547,0.1708,-0.0848
FR0000038499,2018,1.3274,1.5113,-0.0167
FR0000038499,2019,1.3095,1.2369,-0.0792
FR0000038515,1997,0.2609,0.3227,0.8444
FR0000038515,1998,0.1172,0.5266,1.4253
FR0000038515,1999,0.0501,0.7909,0.6818
FR0000038515,2000,0.1596,0.2985,0.901
FR0000038515,2001,0.2704,0.5107,0.1588
FR0000038515,2002,1.7304,0.3813,-0.0969
FR0000038515,2003,0.6291,0.4386,-0.1118
FR0000038515,2004,0.8082,0.3359,-0.0277
FR0000038515,2005,0.9754,0.1525,0.0592
FR0000038515,2006,1.0889,0.1283,-0.0037
FR0000038515,2007,1.2824,0.1417,-0.0808
FR0000038531,1997,0.3084,0.3607,1.2065
FR0000038531,1998,0.1484,0.4656,0.2694
FR0000038531,1999,0.1397,0.6122,0.6958
FR0000038531,2000,0.2171,0.4744,0.2572
FR0000038531,2001,0.5129,0.6521,0.0653
FR0000038531,2002,0.8906,0.474,-0.0682
FR0000038531,2003,0.442,0.5357,0.2233
FR0000038531,2004,0.2539,0.4792,0.3141
FR0000038531,2005,0.3989,0.1775,1.2228
FR0000038531,2006,0.7273,0.1924,-0.0266
FR0000038531,2007,0.8373,0.2434,0.1238
FR0000038531,2008,3.0343,0.2153,-0.0623
FR0000038531,2009,1.2698,0.1839,-0.003
FR0000038531,2010,1.2928,0.1929,0.0647
FR0000038531,2011,3.2235,0.1237,-0.0602
FR0000038531,2012,2.618,0.2925,-0.2083
FR0000038531,2013,2.8295,0.105,-0.0515
FR0000038531,2014,2.1595,0.0305,-0.135
FR0000038531,2015,1.3975,0.0643,-0.0363
FR0000038531,2016,1.6702,0.3013,-0.1763
FR0000038531,2017,1.5893,-0.0034,-0.1431
FR0000038531,2018,2.3246,-0.0118,-0.109
FR0000038531,2019,2.5107,0.0517,-0.046
FR0000038549,1990,4.2972,0.3012,0.3616
FR0000038549,1991,1.5672,0.359,-0.2501
FR0000038549,1992,1.7888,0.4089,-0.0565
FR0000038549,1993,1.4816,0.2862,0.0355
FR0000038572,1990,1.4253,0.4946,0.1221
FR0000038572,1991,1.4308,0.4531,0.0975
FR0000038572,1992,1.174,0.4793,-0.0022
FR0000038572,1993,0.9138,0.5915,-0.0666
FR0000038572,1994,0.8349,0.2557,4.6487
FR0000038572,1995,0.9384,0.2343,-5e-04
FR0000038572,1996,0.8328,0.2877,-7e-04
FR0000038572,1997,0.7707,0.1848,0.6521
FR0000038572,1998,0.3872,0.4819,0.0975
FR0000038572,1999,0.343,0.4565,-0.0091
FR0000038606,1990,1.1994,0.3016,-0.0092
FR0000038606,1991,1.7204,0.2057,-0.0569
FR0000038606,1992,2.3566,0.1575,-0.0814
FR0000038606,1993,1.2194,0.1417,0.1664
FR0000038606,1994,0.853,0.2743,0.3952
FR0000038606,1995,0.7423,0.3409,0.1733
FR0000038606,1996,0.6271,0.2744,-0.0013
FR0000038606,1997,0.5874,0.2591,0.2663
FR0000038606,1998,0.5679,0.3174,0.1529
FR0000038606,1999,0.4076,0.3351,0.2353
FR0000038606,2000,0.2728,0.4372,0.2626
FR0000038606,2001,0.4973,0.3577,0.0162
FR0000038606,2002,0.6393,0.2759,0.0013
FR0000038606,2003,0.5287,0.2491,0.1255
FR0000038606,2004,0.4322,0.272,0.1414
FR0000038606,2005,0.3454,0.2585,0.1026
FR0000038606,2006,0.344,0.3126,0.107
FR0000038606,2007,0.4428,0.2857,0.0713
FR0000038606,2008,1.5554,0.2792,0.412
FR0000038606,2009,0.8798,-0.0611,-0.3509
FR0000038606,2010,0.5247,0.2044,-0.0667
FR0000038606,2011,0.8858,0.2699,0.1128
FR0000038606,2012,0.8108,0.2294,-0.0534
FR0000038606,2013,0.7253,0.226,-0.0261
FR0000038606,2014,0.8878,0.2659,0.1
FR0000038606,2015,0.8484,0.2644,0.0488
FR0000038606,2016,0.6647,0.2436,0.0628
FR0000038606,2017,0.4271,0.2706,0.0827
FR0000038606,2018,0.6493,0.3294,0.177
FR0000038606,2019,0.7557,0.3668,0.0739
FR0000038747,1997,0.7152,0.3612,0.4857
FR0000038747,1998,1.164,0.2847,0.0906
FR0000038747,1999,1.0514,0.2319,-0.0235
FR0000038747,2000,0.9332,0.6387,0.1576
FR0000038747,2001,1.2209,0.4402,0.1129
FR0000038747,2002,1.7278,0.3387,0.0463
FR0000038747,2003,1.4771,0.3197,0.0074
FR0000038747,2004,0.4667,0.7153,0.4657
FR0000038747,2005,0.4457,0.5651,0.303
FR0000038747,2006,0.5181,0.7424,0.563
FR0000038747,2007,0.6678,0.5978,0.0791
FR0000038747,2008,1.256,0.195,0.0143
FR0000038747,2009,0.8785,-0.0041,-0.1791
FR0000038770,1990,0.5253,0.5071,0.1554
FR0000038770,1991,0.3961,0.429,0.1558
FR0000038770,1992,0.8007,0.3361,0.0838
FR0000038770,1993,0.5634,0.4726,0.0262
FR0000038804,1990,0.4572,0.0982,-0.0182
FR0000038804,1991,0.4648,0.1056,0.0202
FR0000038804,1992,0.5195,0.1127,0.0102
FR0000038804,1993,0.5582,0.1433,-0.0284
FR0000038804,1994,0.5346,0.1621,-0.0271
FR0000038804,1995,0.55,0.0911,0.0351
FR0000038804,1996,0.6023,0.0779,0.0103
FR0000038804,2012,0.6005,0.345,-0.0097
FR0000038804,2013,0.6338,0.3631,0.0635
FR0000038804,2014,0.5648,0.3735,0.0482
FR0000038804,2015,0.5416,0.2511,0.0232
FR0000038804,2016,0.5136,0.2687,0.0239
FR0000038804,2017,0.3508,0.2365,-0.0198
FR0000038887,1998,0.5752,0.2483,0.3061
FR0000038887,1999,0.8222,0.3009,0.2041
FR0000038895,1990,1.1304,0.2549,-0.0618
FR0000038895,1991,1.1922,0.2803,-0.1341
FR0000038895,1992,0.5456,0.2885,-0.0565
FR0000038895,1993,0.3872,0.1963,-0.1002
FR0000038895,1994,0.6151,0.0071,-0.0151
FR0000038937,1997,1.5727,0.0875,0.1863
FR0000038937,1998,1.3898,0.0303,0.1365
FR0000038937,1999,1.2008,0.1128,0.1544
FR0000038937,2000,0.9843,0.4234,0.1179
FR0000038937,2001,0.748,0.1245,-0.0239
FR0000039026,1990,2.9038,0.3567,0.0593
FR0000039026,1991,2.7746,0.3806,0.1228
FR0000039026,1992,2.911,0.3371,-0.0297
FR0000039026,1993,2.0834,0.2242,-0.0177
FR0000039026,1994,1.9091,0.2059,0.0089
FR0000039026,1995,3.0914,0.2125,0.0893
FR0000039026,1996,3.0945,0.2084,0.1121
FR0000039026,1997,2.7258,0.2206,0.0576
FR0000039026,1998,2.5547,0.1575,-0.0402
FR0000039026,1999,3.3312,0.273,0.1599
FR0000039026,2000,3.1499,0.2995,0.1313
FR0000039026,2001,3.2191,0.2796,0.0923
FR0000039026,2002,3.1212,0.285,0.0042
FR0000039026,2003,3.0667,0.3162,0.0854
FR0000039026,2004,2.6114,0.2114,0.0473
FR0000039026,2005,1.8031,0.2736,0.1202
FR0000039026,2006,1.841,0.301,0.1508
FR0000039026,2007,1.6306,0.2826,0.0785
FR0000039026,2008,4.6169,0.5394,-0.1091
FR0000039026,2009,2.4088,0.3141,-0.0595
FR0000039026,2010,2.2722,0.2796,0.0513
FR0000039026,2011,2.7234,0.2898,-0.0458
FR0000039026,2012,2.7377,0.2689,-9e-04
FR0000039026,2013,2.0024,0.2956,-0.0324
FR0000039026,2014,1.2257,0.2757,-0.0186
FR0000039026,2016,0.8031,0.3199,0.0748
FR0000039034,1997,0.0893,1.3149,0.3633
FR0000039034,1998,0.1599,1.5168,0.8544
FR0000039034,1999,0.1891,1.1633,0.0791
FR0000039034,2000,0.1935,0.9815,0.0104
FR0000039059,1990,2.0627,0.3683,-0.1759
FR0000039059,1991,1.552,0.3421,-0.0482
FR0000039059,1992,1.1568,0.5015,0.0187
FR0000039059,1993,0.4318,0.3544,0.0527
FR0000039059,1994,0.5133,0.4776,0.1789
FR0000039059,1995,1.0013,0.8112,0.2038
FR0000039059,1996,0.9458,0.5696,-0.1918
FR0000039059,1997,0.8785,0.6097,0.0576
FR0000039059,1998,0.8455,0.7548,-0.0094
FR0000039059,1999,0.7091,0.4747,0.044
FR0000039059,2000,0.8234,0.8913,0.3326
FR0000039059,2001,0.8556,0.849,0.0249
FR0000039059,2002,0.839,0.7943,-0.0351
FR0000039059,2003,0.5737,0.9721,0.0625
FR0000039059,2004,0.3328,1.1701,0.3783
FR0000039059,2005,0.3487,1.1341,1.6014
FR0000039059,2006,0.4522,0.9654,0.2923
FR0000039075,1990,0.1639,0.6895,0.4221
FR0000039075,1991,0.2089,0.4568,-0.3404
FR0000039075,1992,0.2558,0.4878,0.9685
FR0000039075,1993,0.285,0.4487,0.0684
FR0000039075,1994,0.2956,0.4766,0.1445
FR0000039075,1995,0.3373,0.4958,0.0088
FR0000039075,1996,0.293,0.4423,0.1165
FR0000039075,1997,0.2164,0.7901,0.0967
FR0000039075,1998,0.1825,0.7845,0.3773
FR0000039075,1999,0.1091,0.8721,0.2523
FR0000039075,2000,0.0711,1.0204,0.1097
FR0000039075,2001,0.1023,1.0096,0.3753
FR0000039075,2002,0.1872,1.3805,0.1758
FR0000039075,2003,0.1607,1.1734,0.024
FR0000039075,2004,0.1233,1.0432,0.0762
FR0000039075,2005,0.2115,0.7102,-0.1165
FR0000039075,2006,0.2612,0.6951,0.1223
FR0000039091,1990,1.0174,0.3422,0.0092
FR0000039091,1991,0.811,0.3496,0.1065
FR0000039091,1992,0.8844,0.2615,-0.0134
FR0000039091,1993,0.5318,0.3677,0.0498
FR0000039091,1994,0.4895,0.4481,0.2486
FR0000039091,1995,0.5871,0.3848,0.0292
FR0000039091,1996,0.6282,0.3015,-3e-04
FR0000039091,1997,0.7313,0.3624,0.15
FR0000039091,1998,0.8667,0.3452,0.0992
FR0000039091,1999,0.8516,0.3651,0.1883
FR0000039091,2000,0.6292,0.3599,0.0989
FR0000039091,2001,0.6519,0.366,0.119
FR0000039091,2002,0.6099,0.3839,-0.0557
FR0000039091,2003,0.5735,0.3659,0.0248
FR0000039091,2004,0.5572,0.3102,0.0173
FR0000039091,2005,0.4418,0.2678,0.1732
FR0000039091,2006,0.5099,0.2898,-0.0535
FR0000039091,2007,0.5843,0.2603,0.5299
FR0000039091,2008,0.9558,0.244,0.0621
FR0000039091,2009,0.8672,0.2443,-0.0058
FR0000039091,2010,0.7967,0.3045,0.1477
FR0000039091,2011,0.8071,0.2622,0.1139
FR0000039091,2012,0.8338,0.274,0.0367
FR0000039091,2013,0.6107,0.2399,0.0477
FR0000039091,2014,0.7897,0.2217,0.1064
FR0000039091,2015,0.6385,0.2353,0.1144
FR0000039091,2016,0.4504,0.2446,0.1245
FR0000039091,2017,0.4035,0.2597,0.0383
FR0000039091,2018,0.3489,0.2338,0.0631
FR0000039091,2019,0.2195,0.2331,0.0598
FR0000039109,1997,0.1632,0.9133,0.3553
FR0000039109,1998,0.1804,0.5829,0.1033
FR0000039109,1999,0.1522,0.8165,0.2579
FR0000039109,2000,0.1038,0.6643,0.2607
FR0000039109,2001,0.1892,0.5146,1.3575
FR0000039109,2002,0.7345,0.3796,2.1007
FR0000039109,2003,1.3221,0.569,-0.0478
FR0000039109,2004,0.4966,0.5212,-0.1626
FR0000039109,2005,0.3223,0.5128,-0.0297
FR0000039109,2006,0.2504,0.4913,-0.0012
FR0000039109,2007,0.2983,0.4004,0.419
FR0000039109,2008,0.8625,0.394,-0.0099
FR0000039109,2009,0.6547,0.3462,-0.0424
FR0000039109,2010,0.6909,0.3698,0.0099
FR0000039109,2011,1.3757,0.3112,-0.0116
FR0000039109,2012,0.8422,1.2739,-0.1334
FR0000039109,2013,0.8588,0.2806,0.0422
FR0000039109,2014,1.245,0.3253,0.0367
FR0000039109,2015,0.895,0.4918,0.064
FR0000039109,2016,0.9133,0.4893,0.0472
FR0000039109,2017,0.9178,0.544,0.1198
FR0000039109,2018,1.083,0.6055,0.0526
FR0000039109,2019,0.8029,0.7721,0.2236
FR0000039133,1990,1.4734,-0.007,-0.0067
FR0000039133,1992,1.7593,0.0381,-0.0783
FR0000039133,1993,2.073,0.0641,-0.0875
FR0000039133,1994,1.9414,0.0575,-0.0554
FR0000039133,1995,2.2954,0.1017,-0.1219
FR0000039133,1996,2.957,0.2404,-0.0335
FR0000039182,1990,0.7546,0.2381,0.2083
FR0000039182,1991,0.7436,0.1648,0.2352
FR0000039182,1992,0.6128,-0.5119,-0.3985
FR0000039216,2004,0.9539,0.2323,0.0126
FR0000039216,2005,0.4177,0.2161,0.2526
FR0000039216,2008,2.8701,1.6838,4.8107
FR0000039216,2009,1.4256,0.3214,-0.0695
FR0000039216,2010,1.3671,0.3267,0.2734
FR0000039216,2014,0.9931,0.1026,0.0491
FR0000039216,2015,0.7804,0.2861,0.093
FR0000039216,2016,0.9487,0.1993,0.2728
FR0000039216,2017,0.8864,0.2618,0.334
FR0000039224,1998,0.1551,0.0571,1.523
FR0000039224,1999,0.2704,-0.614,-0.1592
FR0000039232,1994,1.2312,0.2057,0.0273
FR0000039232,1995,1.1485,0.2203,0.0559
FR0000039232,2004,0.6361,0.0946,5.2424
FR0000039232,2005,0.2954,0.285,0.1665
FR0000039232,2006,0.2926,0.3466,1.2067
FR0000039232,2007,0.2738,0.2305,0.6302
FR0000039232,2008,1.1478,0.3033,0.0203
FR0000039232,2009,0.7827,0.192,0.079
FR0000039232,2010,0.8117,0.2026,0.0572
FR0000039232,2011,1.2748,0.209,0.1549
FR0000039232,2012,1.3833,0.2205,-0.2332
FR0000039232,2013,1.5829,0.1519,0.1092
FR0000039232,2014,1.4359,0.1615,0.0614
FR0000039232,2015,1.2756,0.1558,0.0073
FR0000039232,2016,1.2079,0.1346,0.0379
FR0000039232,2017,0.8116,0.1904,0.1174
FR0000039232,2018,1.2644,0.2151,-0.0324
FR0000039232,2019,0.9179,0.2734,-0.1251
FR0000039240,1997,0.1956,1.176,0.0755
FR0000039240,1998,0.2994,1.0527,0.0474
FR0000039240,1999,0.2611,0.9081,0.1504
FR0000039240,2000,0.3611,0.8589,0.0637
FR0000039240,2001,0.4189,0.8848,0.3283
FR0000039240,2002,0.5334,0.7512,0.105
FR0000039240,2003,0.1983,1.2081,2.6541
FR0000039240,2004,0.1569,1.1095,-0.1128
FR0000039240,2005,0.1923,0.8523,0.0566
FR0000039240,2006,0.1876,0.7128,-0.0873
FR0000039240,2007,0.2953,0.5967,0.0377
FR0000039240,2008,0.5647,0.5683,-0.0432
FR0000039240,2009,0.5342,0.5076,0.0107
FR0000039240,2010,0.6262,0.46,-0.0267
FR0000039240,2011,0.9466,0.3861,-0.0184
FR0000039240,2012,1.537,0.3463,-0.0237
FR0000039240,2013,1.4214,0.2516,-0.0169
FR0000039240,2014,1.4675,0.2468,0.0386
FR0000039240,2015,1.646,0.24,-0.0113
FR0000039240,2016,1.2325,-0.0845,-0.112
FR0000039240,2017,1.1972,0.0228,0.032
FR0000039299,1990,0.8489,2e-04,2.2022
FR0000039299,1991,0.7158,0.0071,0.1237
FR0000039299,1993,0.6893,0.7446,-0.0455
FR0000039299,1994,0.8206,0.5956,-0.1929
FR0000039299,1995,0.8489,0.5909,-0.0657
FR0000039299,1996,0.6947,0.8411,0.0294
FR0000039299,1997,0.7667,0.8814,0.4476
FR0000039299,1998,0.7231,0.683,0.1425
FR0000039299,1999,0.6371,0.4751,-0.0322
FR0000039299,2000,0.6989,0.3091,0.1126
FR0000039299,2001,0.6753,0.3015,0.0039
FR0000039299,2002,0.7969,0.3772,-0.0166
FR0000039299,2003,0.7782,0.3481,-0.0523
FR0000039299,2004,0.6465,0.3065,0.0935
FR0000039299,2005,1.0401,0.1467,0.645
FR0000039299,2006,0.9108,0.0704,0.0169
FR0000039299,2007,0.9725,0.1345,-0.0357
FR0000039299,2008,1.1071,0.2019,-0.1393
FR0000039299,2009,1.0125,0.1613,0.0904
FR0000039299,2010,0.9591,0.1393,0.2142
FR0000039299,2011,1.0089,0.1665,0.0739
FR0000039299,2012,0.8593,0.1546,0.7445
FR0000039299,2013,0.6723,0.1032,0.1561
FR0000039299,2014,0.7925,0.1052,0.027
FR0000039299,2015,0.8016,0.1382,0.2404
FR0000039299,2016,0.917,0.1317,-0.0486
FR0000039299,2017,0.9245,0.2132,1.5026
FR0000039299,2018,1.0525,0.3375,-0.0202
FR0000039299,2019,0.9421,0.4446,0.0487
FR0000039307,1990,1.4203,0.4492,0.1057
FR0000039307,1991,1.2355,0.4239,0.029
FR0000039307,1992,1.2037,0.4387,0.0388
FR0000039356,1998,0.0947,1.1402,2.6352
FR0000039356,1999,0.124,1.0742,0.601
FR0000039539,1990,0.6454,0.312,-0.0472
FR0000039539,1991,0.6665,0.2368,0.0821
FR0000039539,1992,0.6016,0.2928,-0.0291
FR0000039539,1993,0.6747,0.2963,-0.0254
FR0000039539,1994,0.7454,0.3437,0.0813
FR0000039539,1995,0.7714,0.3044,-0.0139
FR0000039539,1996,0.6273,0.4112,-0.025
FR0000039539,1997,0.7338,0.3995,0.07
FR0000039539,1998,0.8501,0.4484,0.0078
FR0000039539,1999,0.8513,0.3789,0.0239
FR0000039539,2000,1.0198,0.4458,-0.0495
FR0000039539,2001,0.7787,0.7861,0.0339
FR0000039539,2002,0.6387,0.4844,0.0684
FR0000039539,2003,0.3525,0.5873,0.1316
FR0000039547,1997,0.2073,0.2836,1.3403
FR0000039547,1998,0.1911,-0.2253,-0.0013
FR0000039547,1999,0.4283,0.2737,0.1287
FR0000039547,2000,0.4183,0.5587,-0.2352
FR0000039588,1990,0.8417,0.3639,-0.1511
FR0000039588,1997,0.3916,0.1543,-0.0238
FR0000039588,1999,0.2833,0.2336,0.0047
FR0000039612,1990,2.4985,0.1967,0.0909
FR0000039612,1991,2.4321,0.188,0.1797
FR0000039612,1992,2.8133,0.2001,0.0924
FR0000039612,1993,1.8828,0.213,0.0034
FR0000039612,1994,1.7155,0.2053,0.0318
FR0000039612,1995,1.8321,0.1874,0.0688
FR0000039612,1996,1.6188,0.1854,0.065
FR0000039612,1997,1.419,0.2188,0.0534
FR0000039612,1999,0.9365,0.3018,0.1029
FR0000039612,2000,1.1916,0.3325,0.1531
FR0000039612,2001,1.0944,0.2124,0.1575
FR0000039612,2002,1.2159,0.2409,0.0157
FR0000039612,2003,0.5296,0.2325,0.0629
FR0000039612,2004,0.405,0.1653,0.3358
FR0000039612,2005,0.4632,0.2305,-0.0364
FR0000039612,2007,0.4765,0.1916,0.1407
FR0000039612,2008,0.7937,0.0429,-0.0861
FR0000039612,2009,1.1046,-0.3577,-0.0658
FR0000039612,2010,1.343,0.115,0.0394
FR0000039612,2011,1.6051,0.2086,0.0325
FR0000039612,2012,2.0825,0.1858,0.1179
FR0000039612,2013,1.6455,0.186,-0.0437
FR0000039620,1990,0.8885,0.3897,0.0385
FR0000039620,1991,1.3921,0.3136,0.1864
FR0000039620,1992,1.7564,0.3139,0.0121
FR0000039620,1993,0.9167,0.2914,-0.0477
FR0000039620,1994,0.7174,0.3951,-0.0071
FR0000039620,1995,1.132,0.3586,0.2919
FR0000039620,1996,0.5576,0.4178,-0.0198
FR0000039620,1997,0.3578,0.4099,0.455
FR0000039620,1998,0.5639,0.3936,0.1388
FR0000039620,1999,0.5338,0.3593,0.3745
FR0000039620,2000,0.543,0.4334,0.03
FR0000039620,2001,0.9157,0.3666,0.0126
FR0000039620,2002,1.0095,0.3728,-0.1462
FR0000039620,2003,0.5397,0.3935,-0.1493
FR0000039620,2004,0.4634,0.3049,-0.0123
FR0000039620,2005,0.5003,0.3822,0.1151
FR0000039620,2006,0.473,0.3926,-0.0019
FR0000039620,2007,0.4231,0.423,0.0753
FR0000039620,2008,1.2453,0.4199,0.2441
FR0000039620,2009,0.8341,0.2703,-0.0834
FR0000039620,2010,0.6984,0.3115,0.128
FR0000039620,2011,1.1224,0.3347,0.0639
FR0000039620,2012,1.2048,0.3052,-0.0454
FR0000039620,2013,0.8335,0.2841,-0.0763
FR0000039620,2014,1.0562,0.3011,0.069
FR0000039620,2015,1.3369,0.2935,0.0159
FR0000039620,2016,1.1116,0.2864,-0.0195
FR0000039620,2017,0.6001,0.332,-0.043
FR0000039620,2018,1.0459,0.331,0.1474
FR0000039620,2019,0.7746,0.3743,0.1078
FR0000039695,1990,0.36,0.5603,0.1258
FR0000039695,1991,0.4002,0.4615,0.3066
FR0000039695,1992,0.3401,0.4436,0.2269
FR0000039695,1993,0.2371,0.3871,0.0757
FR0000039695,1994,0.2217,0.3478,0.2773
FR0000039695,1995,0.4085,0.3491,0.0275
FR0000039695,1996,0.3626,0.2862,0.0216
FR0000039695,1997,0.4806,0.2994,0.0788
FR0000039695,1998,0.5884,0.2975,0.0419
FR0000039695,1999,0.8645,0.2641,0.0541
FR0000039695,2000,0.7961,0.3246,0.1301
FR0000039760,1990,0.6742,0.4873,-0.0876
FR0000039760,1991,0.617,0.2956,0.1835
FR0000039760,1992,0.6088,0.4373,0.2405
FR0000039760,1993,0.5171,0.8304,-0.1477
FR0000039760,1994,0.6484,0.9035,0.5314
FR0000039760,1995,1.0301,1.236,-0.0587
FR0000039760,1996,0.4775,1.9093,0.0512
FR0000039760,1997,0.5115,2.5757,0.0294
FR0000039778,1997,0.1111,0.903,2.9349
FR0000039778,1998,0.1018,0.8756,-0.021
FR0000039778,1999,0.1514,0.9645,0.1552
FR0000039778,2000,0.1687,0.5071,0.4635
FR0000039786,1990,0.5435,0.155,0.0906
FR0000039786,1991,0.5775,0.1596,0.0152
FR0000039786,1992,0.717,0.1247,-0.0191
FR0000039786,1993,0.6924,0.1569,0.1785
FR0000039786,1994,0.863,0.1585,0.5815
FR0000039786,1996,1.0232,0.2054,0.5394
FR0000039786,1997,0.6821,0.2822,0.5053
FR0000039786,1998,0.6936,0.2157,0.3595
FR0000039844,1998,0.2337,0.5116,0.5221
FR0000039844,1999,0.2932,0.5292,0.0927
FR0000039844,2000,0.0993,0.4781,0.1195
FR0000039844,2001,0.1127,0.6184,1.226
FR0000039844,2002,0.3374,0.2525,0.701
FR0000044414,2001,0.2757,0.5595,0.1208
FR0000044414,2002,0.7968,0.4926,0.1726
FR0000044414,2003,0.4848,0.6014,0.2581
FR0000044422,2001,0.5414,0.2525,0.6415
FR0000044422,2002,0.8033,0.6856,0.6816
FR0000044422,2003,1.2505,0.7365,0.2005
FR0000044422,2004,1.2712,0.8232,0.245
FR0000044422,2005,0.6685,1.178,0.1594
FR0000044422,2006,0.5993,1.1818,0.1935
FR0000044448,2001,2.8575,0.3653,0.0201
FR0000044448,2002,2.9099,0.3418,-0.1225
FR0000044448,2003,1.5923,0.2971,-0.0651
FR0000044448,2004,1.4514,0.3237,0.1
FR0000044448,2005,1.1081,0.3731,0.2247
FR0000044448,2006,0.621,0.4756,0.3454
FR0000044448,2007,0.8028,0.3826,0.0485
FR0000044448,2008,1.2905,0.3349,-4e-04
FR0000044448,2009,1.2348,0.2723,0.0389
FR0000044448,2010,1.3147,0.2577,0.1414
FR0000044448,2011,1.6486,0.2501,0.0031
FR0000044448,2012,1.8013,0.282,0.0486
FR0000044448,2013,0.9759,0.3799,-0.0651
FR0000044448,2014,1.2311,0.4814,-0.0498
FR0000044448,2015,0.7419,0.5746,-0.0469
FR0000044448,2016,0.6209,0.3903,0.0577
FR0000044448,2017,0.6274,0.3994,-0.0203
FR0000044448,2018,1.1885,0.3978,-0.011
FR0000044448,2019,0.6075,0.4878,-0.003
FR0000044471,2001,0.4195,0.8014,0.173
FR0000044471,2002,0.5927,0.8342,0.0471
FR0000044471,2003,0.628,0.7288,-0.071
FR0000044471,2004,0.4776,0.7283,0.0957
FR0000044471,2005,0.2771,0.8249,0.2185
FR0000044471,2006,0.5079,0.3603,0.3255
FR0000044471,2007,0.3874,0.7053,0.1003
FR0000044471,2008,0.7317,0.6649,0.0095
FR0000044471,2009,0.6633,0.6887,-0.056
FR0000044471,2010,0.7706,0.7303,-0.0322
FR0000044471,2011,0.7727,0.9197,-0.0494
FR0000044471,2012,0.7267,0.911,-0.044
